id,date,time,anon_name,tweet,hashtags,sentiment_label,sentiment_score,emotion_label,emotion_score,Name
1162656371.0,2009-01-31,00:54:57,source-002,شتاينماير يحث إيران على الاستجابة للعرض الامريكي  http://tinyurl.com/cwqmy7,[],neutral,0.9834939241409302,anger,0.6099728941917419,253_النازية_النصر_للنصر_الحمراء
1161737846.0,2009-01-30,19:35:23,source-002,برلين تجري مفاوضات لإنقاذ شركات ألمانية لصناعة أجزاء السيارات  http://tinyurl.com/d9bbcc,[],neutral,0.9507997632026672,surprise,0.382792592048645,308_فولكسفاغن_فولكس_كوك_فاجن
1161737792.0,2009-01-30,19:35:21,source-002,أردوغان يغادر دافوس غاضبا بعد مشادة كلامية مع الرئيس الإسرائيلي  http://tinyurl.com/by2cfr,[],negative,0.7200383543968201,surprise,0.4186007678508758,2987_بأمن_واستقرار_يتزعزع_التزامنا
1161358428.0,2009-01-30,16:21:39,source-002,كنائس الطرق السريعة في ألمانيا- محطات للاستراحة الروحية والسلامة المرورية  http://tinyurl.com/cd2fk6,[],neutral,0.7963943481445312,joy,0.8864241242408752,3701_المرورية_الصحراوية_الدائري_والمحاور
1161254975.0,2009-01-30,15:05:50,source-002,أنباء عن تواجد الناقلة الألمانية المخطوفة في المياه الصومالية  http://tinyurl.com/b67gcg,[],neutral,0.927022099494934,anger,0.3363050818443298,633_قراصنة_صوماليون_القراصنة_صوماليين
1161203568.0,2009-01-30,14:27:05,source-002,تعليقات الصحف الألمانية 30 يناير/ كانون الثاني 2008  http://tinyurl.com/bj796g,[],neutral,0.994375705718994,joy,0.4697425961494446,516_تعليقات_الصحف_الألمانية_ساخرة
1159470207.0,2009-01-30,00:51:21,source-002,استئناف مباريات الدوري الألماني بقمة نارية بين هامبورج وميونيخ  http://tinyurl.com/cyujpd,[],neutral,0.9755048155784608,joy,0.8149769902229309,117_بايرن_ميونيخ_دورتموند_البوندسليغا
1159219066.0,2009-01-29,23:23:07,source-002,ترحيب ألماني بجهود الإدارة الأمريكية الجديدة في إحلال السلام في الشرق الأوسط  http://tinyurl.com/d6ruj5,[],positive,0.5052682161331177,joy,0.9408652782440186,4592_تسريع_بجهود_لتسريع_لآلية
1159042730.0,2009-01-29,22:24:10,source-002,برلين تطمع لاستعادة مكانتها كعاصمة للموضة  http://tinyurl.com/cgg38d,[],positive,0.7308568358421326,anger,0.4271873831748962,-1_أردوغان_الأسد_الشعب_ترمب
1158594828.0,2009-01-29,19:50:41,source-002,أكبر زيادة لعدد العاطلين في ألمانيا منذ نحو أربع سنوات  http://tinyurl.com/dxjtlz,[],neutral,0.7886658310890198,surprise,0.3685745000839233,1933_العاطلين_البطالة_العمل_عاطل
1158444636.0,2009-01-29,18:50:36,source-002,دراسة علمية: إطلاق اسم على الأبقار يزيد من إنتاجها للحليب  http://tinyurl.com/ctu9d7,[],neutral,0.7819756865501404,surprise,0.3887308835983276,-1_أردوغان_الأسد_الشعب_ترمب
1158094435.0,2009-01-29,15:19:20,source-002,مجلس النواب الأمريكي يقر خطة التحفيز الاقتصادية رغم معارضة الجمهوريين  http://tinyurl.com/add5rx,[],neutral,0.9780005216598512,surprise,0.3758590519428253,54_الجدار_المكسيك_الحدودي_الشيوخ
1158020028.0,2009-01-29,14:23:20,source-002,تعليقات الصحف الألمانية 29 يناير/ كانون الثاني 2008  http://tinyurl.com/ambazt,[],neutral,0.994375705718994,joy,0.4697425961494446,516_تعليقات_الصحف_الألمانية_ساخرة
1156600987.0,2009-01-29,02:49:49,source-002,انطلاقة قوية لبايرن وبريمن يلحق به إلى ربع نهائي كأس ألمانيا  http://tinyurl.com/ata586,[],neutral,0.9809169769287108,joy,0.8888418674468994,117_بايرن_ميونيخ_دورتموند_البوندسليغا
1156514109.0,2009-01-29,02:20:01,source-002,برلين تحيي فعاليات اليوم الأوروبي للتوعية بضرورة حماية المعلومات الشخصية  http://tinyurl.com/cd749n,[],neutral,0.9510524868965148,joy,0.6310834884643555,2007_تحيي_لهجمات_لاعتداءات_الذكرى
1156259017.0,2009-01-29,00:51:16,source-002,افتتاح منتدى دافوس على خلفية الأزمة الاقتصادية  http://tinyurl.com/brg7kj,[],neutral,0.9813557267189026,joy,0.5903247594833374,981_دافوس_منتدى_المنتدى_الاقتصادي
1155902976.0,2009-01-28,22:52:07,source-002,برلين تأخذ شريط يتضمن تهديدات ارهابية على محمل الجد  http://tinyurl.com/br8hod,[],negative,0.646528959274292,anger,0.8035138249397278,-1_أردوغان_الأسد_الشعب_ترمب
1155076428.0,2009-01-28,17:48:20,source-002,كأس ألمانيا: بايرن ميونخ يسحق شتوتغارت ويواصل مشواره نحو اللقب الخامس عشر  http://tinyurl.com/apd8yb,[],neutral,0.9884800910949708,anger,0.3372232019901275,117_بايرن_ميونيخ_دورتموند_البوندسليغا
