id,date,time,anon_name,tweet,hashtags,sentiment_label,sentiment_score,emotion_label,emotion_score,Name
799762596.0,2008-04-30,00:20:44,source-002,"جمعية ""هامر فروم"" تعيد البسمة إلى شفاه الأطفال المرضى في اليمن  http://tinyurl.com/5u7fnw",[],positive,0.9758799076080322,joy,0.7503171563148499,-1_أردوغان_الأسد_الشعب_ترمب
799762573.0,2008-04-30,00:20:40,source-002,ألمانيا ترحب بتوقيع صربيا على اتفاق شراكة مع الاتحاد الأوروبي  http://tinyurl.com/5g2klg,[],neutral,0.8942263126373291,surprise,0.2918481230735779,2237_ألبانيا_ومقدونيا_لانضمام_صربيا
799639882.0,2008-04-29,21:27:33,source-002,"مبنى البرلمان الألماني ""البوندستاغ"": صرح للشفافية وشاهد على التاريخ  http://tinyurl.com/3px5fw",[],positive,0.5805409550666809,joy,0.8267230987548828,-1_أردوغان_الأسد_الشعب_ترمب
799589587.0,2008-04-29,20:22:32,source-002,ستون عاما على قيام دولة إسرائيل ـ ستون عاما على النكبة  http://tinyurl.com/4fgz8j,[],negative,0.9581553339958192,sadness,0.7105637192726135,1494_نكبة_النكبة_باقون_ذكرى
799542817.0,2008-04-29,19:23:39,source-002,البنك الألماني يسجل أول خسارة له منذ خمس سنوات  http://tinyurl.com/4e8lu3,[],neutral,0.5524428486824036,surprise,0.3373640775680542,4057_البنك_المركزي_تقيمان_الدولي
799447469.0,2008-04-29,16:52:36,source-002,الائتلاف الألماني الحاكم يوافق على خصخصة جزئية لشركة القطارات  http://tinyurl.com/6mv894,[],neutral,0.97042715549469,anger,0.4855073690414428,3292_جزئية_للانقراض_بحثي_نشاطا
799380816.0,2008-04-29,14:16:10,source-002,تعليقات الصحف الألمانية 29 ابريل/ نيسان 2008  http://tinyurl.com/4kboun,[],neutral,0.9908459782600404,joy,0.4536826312541961,516_تعليقات_الصحف_الألمانية_ساخرة
798966551.0,2008-04-29,00:48:15,source-002,"""لا توجد صلة بين سياسة الدعم الزراعي وارتفاع أسعار المواد الغذائية""  http://tinyurl.com/6oymn4",[],negative,0.9128052592277528,anger,0.4376934766769409,3971_وارتفاع_كامنة_وظروف_الوفيات
798846711.0,2008-04-28,21:54:02,source-002,فرينيت تستحوذ على ديبيتل لتغدو ثالث أكبر شركة اتصالات ألمانية  http://tinyurl.com/63vt38,[],neutral,0.5209943652153015,joy,0.5812370777130127,-1_أردوغان_الأسد_الشعب_ترمب
798686311.0,2008-04-28,18:17:23,source-002,ارتفاع ثقة المستهلكين الألمان رغم ارتفاع أسعار الأغذية والطاقة  http://tinyurl.com/55uyrc,[],neutral,0.5984644293785095,sadness,0.4731012880802154,1866_الأغذية_برنامج_العالمي_مساعداته
798608387.0,2008-04-28,15:46:03,source-002,"بايرن ميونيخ يسحق شتوتجارت برباعية ويحسم اللقب""منطقيا""  http://tinyurl.com/63yyar",[],neutral,0.8592383861541748,surprise,0.3493629097938537,117_بايرن_ميونيخ_دورتموند_البوندسليغا
798571858.0,2008-04-28,14:16:37,source-002,تعليقات الصحف الألمانية 28 ابريل/ نيسان 2008  http://tinyurl.com/4h9y4d,[],neutral,0.9908459782600404,joy,0.4536826312541961,516_تعليقات_الصحف_الألمانية_ساخرة
798522530.0,2008-04-28,12:15:57,source-002,التفكير في آخر وجبة يساعد على تقليل الشهية  http://tinyurl.com/5w4sqh,[],positive,0.5735423564910889,fear,0.3794721066951751,1_دراسة_الوزن_سرطان_النوم
798208379.0,2008-04-28,00:45:21,source-002,مهاجرون مغاربيون بين سندان سوق العمل السوداء ومطرقة الترحيل  http://tinyurl.com/6odjsm,[],negative,0.8579850196838379,anger,0.7496819496154785,1519_مطرقة_وسندان_سندان_ومطرقة
798208364.0,2008-04-28,00:45:19,source-002,تقلص آمال فيردر بريمن في المنافسة على لقب الدوري بعد تعادله مع كارلسروه  http://tinyurl.com/6a8oq6,[],neutral,0.9478005170822144,sadness,0.3577620387077331,117_بايرن_ميونيخ_دورتموند_البوندسليغا
798195476.0,2008-04-28,00:16:35,source-002,برلين تدين محاولة اغتيال الرئيس الأفغاني حامد كرازاي  http://tinyurl.com/5tn94a,[],neutral,0.8739973306655884,anger,0.705291211605072,-1_أردوغان_الأسد_الشعب_ترمب
798195465.0,2008-04-28,00:16:34,source-002,قضايا عربية في الصحف الألمانية 27 أبريل/ نيسان 2008  http://tinyurl.com/3owxot,[],neutral,0.9920667409896852,sadness,0.3503714501857757,3656_الصحف_قضايا_الألمانية_فساد
797523400.0,2008-04-26,21:13:28,source-002,مكتب المستشارة يريد مراقبة أسلوب عمل المخابرات الألمانية بشكل مكثف  http://tinyurl.com/6faz4r,[],neutral,0.9761058688163756,anger,0.4974741339683532,2612_المستشارة_أنجيلا_أنغيلا_ونائبه
797491689.0,2008-04-26,20:15:46,source-002,"""الصحافة الحرة تساعد على التنمية وتكافح الفساد والظلم""  http://tinyurl.com/6kb3bt",[],positive,0.930914044380188,joy,0.6124228835105896,-1_أردوغان_الأسد_الشعب_ترمب
797412573.0,2008-04-26,17:28:45,source-002,تنامي الهجرة المغاربية غير الشرعية إلى ألمانيا رغم زيادة الحواجز  http://tinyurl.com/5b4dlq,[],neutral,0.7848179936408997,anger,0.4847563505172729,266_المغاربية_المسائية_الميدانية_الميادين
797369717.0,2008-04-26,15:15:08,source-002,تعليقات الصحف الألمانية 26 أبريل/ نيسان 2008  http://tinyurl.com/3owyf5,[],neutral,0.9908459782600404,joy,0.4536826312541961,516_تعليقات_الصحف_الألمانية_ساخرة
796993679.0,2008-04-26,00:49:33,source-002,"25 عاما على فضيحة ""مذكرات هتلر"" ـ الزعيم النازي لم يكن مولعا بتسجيل مذكراته  http://tinyurl.com/58oush",[],negative,0.981553554534912,anger,0.5694198608398438,3187_أنستغرام_أدولف_هتلر_النازي
796953953.0,2008-04-25,23:48:08,source-002,السياسات الزراعية الأوروبية تساهم في تفاقم أزمة الغذاء العالمية  http://tinyurl.com/4rjyuv,[],negative,0.9176362752914428,anger,0.3032459914684295,1307_فينا_بحريني_تساهم_خير
796622521.0,2008-04-25,15:18:56,source-002,زينيت يهدد طموحات بايرن في كأس الاتحاد الاوروبي  http://tinyurl.com/4xysrk,[],neutral,0.8430586457252502,anger,0.559194028377533,73_سيتي_مانشستر_أرسنال_يونايتد
796608990.0,2008-04-25,14:47:07,source-002,انتقادات حادة لجهاز المخابرات الألماني بعد فضيحة التصنت على صحفية  http://tinyurl.com/4satds,[],negative,0.9446333050727844,anger,0.780184805393219,4367_بتسيير_مكتبه_للمخابرات_المخابرات
796536738.0,2008-04-25,11:44:52,source-002,تعليقات الصحف الألمانية 25 ابريل/نيسان 2008  http://tinyurl.com/67pahf,[],neutral,0.9913779497146606,joy,0.4064835608005523,516_تعليقات_الصحف_الألمانية_ساخرة
796264370.0,2008-04-25,02:47:13,source-002,البرلمان الألماني يقر معاهدة لشبونة لإصلاح الاتحاد الأوروبي  http://tinyurl.com/4hjgyn,[],neutral,0.98743999004364,surprise,0.3802581429481506,3288_لشبونة_انفراط_خلافاته_معاهدة
796116508.0,2008-04-24,22:49:18,source-002,المتحف اليهودي في فرانكفورت يحيي مئوية أوسكار شيندلر الأولى  http://tinyurl.com/5dfh6o,[],neutral,0.9663867354393004,joy,0.878902792930603,-1_أردوغان_الأسد_الشعب_ترمب
795986558.0,2008-04-24,19:49:45,source-002,"""عمل اللوبي الإسرائيلي في واشنطن يضر أحيانا بإسرائيل""  http://tinyurl.com/4ljkoo",[],negative,0.9687398672103882,disgust,0.5009916424751282,-1_أردوغان_الأسد_الشعب_ترمب
795986534.0,2008-04-24,19:49:42,source-002,لقاء في برلين لمناقشة مفهوم ثقافة الأمة  http://tinyurl.com/5dbkcj,[],neutral,0.991391897201538,joy,0.8084681630134583,584_ثقافة_وفن_جديد_الجزيرة
795881619.0,2008-04-24,17:17:12,source-002,فضيحة تجسس على صحافية قد تطيح برئيس المخابرات الألمانية  http://tinyurl.com/6qp65c,[],negative,0.5382906794548035,anger,0.788373589515686,-1_أردوغان_الأسد_الشعب_ترمب
795750016.0,2008-04-24,12:17:07,source-002,تعليقات الصحف الألمانية 24 ابريل/نيسان 2008  http://tinyurl.com/6o7nkw,[],neutral,0.9913779497146606,joy,0.4064835608005523,516_تعليقات_الصحف_الألمانية_ساخرة
795359051.0,2008-04-24,00:17:39,source-002,البافاريون يتصدون لقانون يحظر التدخين في الحانات  http://tinyurl.com/68c6oo,[],neutral,0.921132504940033,anger,0.615940272808075,2940_التدخين_المشروبات_الكحولية_الإقلاع
